,binder_blocked_sap,buns_heavy_ball_1.1D,contact_molec_sq5_apap_target,contact_molecular_surface,contact_molecular_surface_ap_target,contact_molecular_surface_apap_target,ddg,interface_buried_sasa,interface_sc,sap_score,sap_score_target,target_blocked_sap,name
27,57.4747200012207,1.0,2521.490478515625,390.6254577636719,150.39401245117188,131.41734313964844,-20.105134963989258,1264.84814453125,0.6702807545661926,63.520870208740234,18.223365783691406,11.119828224182129,1smf_mcts_3_min
28,58.259315490722656,4.0,3583.44189453125,371.9186706542969,212.45542907714844,190.98275756835938,-22.951936721801758,1137.3580322265625,0.7686956524848938,63.30550003051758,11.221084594726562,1.221688985824585,1smf_mcts_2_min
29,43.5186653137207,0.0,2606.030517578125,287.3848571777344,153.9102783203125,135.0891571044922,-17.24199867248535,1117.4371337890625,0.7047228813171387,46.77787399291992,10.01407527923584,5.091329097747803,5h5q_mcts_3_min
30,120.43307495117188,1.0,2727.181884765625,301.3078308105469,164.02279663085938,151.85205078125,13.410270690917969,1158.5416259765625,0.6434758901596069,121.70812225341797,22.163782119750977,6.983032703399658,3p72_mcts_1_min
31,62.38053512573242,2.0,3644.59814453125,324.90374755859375,193.4590606689453,188.18997192382812,-25.844467163085938,1234.42333984375,0.6402624249458313,78.3310317993164,17.855297088623047,3.807511806488037,6u6k_mcts_1_min
32,43.363433837890625,0.0,2628.67578125,166.37937927246094,143.4364013671875,136.3034210205078,-13.824413299560547,691.4752197265625,0.7332396507263184,53.99470138549805,14.056556701660156,7.876123428344727,1sld_mcts_1_min
33,92.07271575927734,1.0,4088.041259765625,354.7748718261719,247.3509979248047,242.77133178710938,-31.566408157348633,1228.4617919921875,0.761704683303833,101.59776306152344,27.67266273498535,13.1597318649292,4ib5_mcts_1_min
34,90.21467590332031,3.0,2907.8701171875,229.31298828125,192.40174865722656,172.9499053955078,-13.273153305053711,899.6840209960938,0.7282074689865112,93.2612533569336,23.65518569946289,11.84321403503418,3zgc_mcts_1_min
35,43.94971466064453,1.0,2805.679931640625,266.19903564453125,162.76434326171875,145.39541625976562,-18.888397216796875,996.433837890625,0.7412557601928711,46.747528076171875,14.978550910949707,5.596576690673828,5h5q_mcts_1_min
36,44.02018737792969,0.0,3562.279296875,339.73883056640625,244.49002075195312,227.06307983398438,-26.555347442626953,1212.3126220703125,0.7021021246910095,47.392574310302734,14.696257591247559,4.678048133850098,5h5q_mcts_2_min
37,112.5771255493164,5.0,4779.748046875,351.4477844238281,278.51190185546875,261.0050048828125,219.16477966308594,1064.995849609375,0.5960830450057983,122.27815246582031,20.900672912597656,5.141932010650635,5tu6_mcts_2_min
38,61.41550064086914,6.0,3039.291259765625,405.4604187011719,238.48561096191406,208.27606201171875,-15.618412017822266,1404.5643310546875,0.6179996728897095,70.4220199584961,9.892424583435059,1.950738787651062,7ezw_mcts_1_min
39,57.74349594116211,6.0,4544.86767578125,444.1436767578125,306.4876403808594,281.427978515625,-12.357686996459961,1514.829833984375,0.7507658004760742,65.41448974609375,36.05388259887695,18.098474502563477,6vxy_mcts_1_min
40,65.21781158447266,4.0,3597.302001953125,310.95904541015625,211.92300415039062,184.60040283203125,-17.2648983001709,1072.1123046875,0.6852395534515381,78.48536682128906,32.679988861083984,21.793561935424805,6u6k_mcts_3_min
41,53.16731262207031,3.0,5953.04541015625,611.9658813476562,452.00262451171875,431.16253662109375,-35.5386962890625,1925.38134765625,0.7064229249954224,64.81828308105469,35.483394622802734,15.274740219116211,1sfi_mcts_3_min
